src_user_id,dst_user_id,timestamp
986,5422,1221841278
2289,2932,1221842218
9396,17074,1221842603
2932,2932,1221842792
17074,17074,1221843062
6899,11801,1221843242
2954,854,1221844689
332,1965,1221845885
6482,6801,1221846143
16035,17500,1221846669
1384652,1384652,1221847076
15614,6400,1221847184
8151,854,1221847265
6400,6400,1221847280
12860,12860,1221847481
15614,6400,1221847641
6899,8409,1221848001
15771,15771,1221848347
15416,6160,1221848648
9396,10750,1221848975
9396,10750,1221849060
4615,7473,1221849111
10750,10750,1221849250
10750,10750,1221849476
5008,3397,1221849873
380,3397,1221849930
7473,7473,1221850009
16582,14637,1221850773
16509,18769,1221850814
383,18769,1221851271
3397,3397,1221851587
905,905,1221851828
905,5369,1221852158
2385,971,1221852159
3978,18769,1221852270
16724,17647,1221852519
416,10319,1221852532
2102,3153,1221853354
18210,672,1221853833
971,971,1221854056
9403,4639,1221855637
2820,6153,1221856408
6153,6153,1221856533
2600,6153,1221856602
832,6153,1221856643
15329,5802,1221856662
1694,1694,1221856719
6153,6153,1221856895
2134,17614,1221856903
1196,6153,1221857006
658,6153,1221857042
832,6153,1221857165
832,6153,1221857238
4203,6621,1221857292
1196,6153,1221857423
383,6153,1221857482
1196,6153,1221857592
832,6153,1221857594
2820,6153,1221857665
15517,7780,1221857677
5640,18863,1221857818
832,6153,1221857868
372,6153,1221857908
832,6153,1221858029
372,16604,1221858127
1196,6153,1221858152
10174,1874,1221858190
2820,1185,1221858230
536,536,1221858240
1185,1185,1221858271
7938,12631,1221858283
832,6153,1221858321
658,6153,1221858387
2284,3355,1221858461
658,6153,1221858503
12870,15371,1221858539
1196,6153,1221858658
3355,3355,1221858723
1196,6153,1221858804
3839,6153,1221858901
7780,7780,1221858954
16220,4407,1221859054
658,7780,1221859067
15371,15371,1221859234
1471,16881,1221859271
11549,1203,1221859470
5640,18228,1221859515
1196,1203,1221859785
3894,5802,1221860161
2230,18623,1221860333
4287,4287,1221861091
1196,16094,1221861247
7476,18657,1221861281
16094,16094,1221861683
8123,75350,1221862010
15000,1841427,1221862246
1409,18922,1221862362
1353,15948,1221862374
1841427,1841427,1221862605
10862,10862,1221862877
3474,1694,1221862886
2820,2846,1221863243
13600,6879,1221863385
8570,7780,1221863407
15537,18922,1221863418
2820,14728,1221863577
14728,14728,1221863754
77,11947,1221863821
7780,7780,1221864041
2284,6833,1221864100
2915,7211,1221864118
8262,2246765,1221864234
8169,2246765,1221864254
1310,2648,1221864308
7780,7780,1221864387
6833,6833,1221864521
6617,3314,1221864764
3314,3314,1221864809
18664,18664,1221865142
1120,13913,1221865200
11911,16679,1221865225
13913,13913,1221865471
5640,18309,1221865887
96,14102,1221866135
1120,13913,1221866255
1223,14102,1221866567
2600,5956,1221866746
8297,6583,1221866812
16082,13279,1221866817
3434,12969,1221866872
4903,11236,1221866909
6151,6151,1221866947
8297,13968,1221866971
13279,13279,1221867087
16881,5956,1221867187
2600,5956,1221867264
4192,11236,1221867270
5812,13913,1221867503
5812,13913,1221867571
1471,6610,1221867798
16414,5915,1221867800
13913,13913,1221867825
1865,3111,1221868024
5427,11236,1221868162
3333,2204759,1221868200
3093,2204759,1221868254
1471,2204759,1221868457
1782,16371,1221868910
60,2755,1221869069
5812,13913,1221869208
2820,14728,1221869299
18623,18623,1221869312
14009,19090,1221869591
12275,18922,1221870329
1063,16226,1221870474
13289,2025,1221870562
18146,18194,1221870982
18180,18180,1221872900
5039,14102,1221873178
14009,17974,1221873263
2719,4068,1221873375
8236,10088,1221873399
4337,19124,1221873497
1220,10088,1221873587
5039,15304,1221874423
1120,13913,1221874644
13989,11231,1221875337
9636,363822,1221875501
13989,11231,1221875503
16639,16639,1221875597
16724,5054,1221875682
363822,363822,1221875923
5054,5054,1221875978
5054,5054,1221876031
13687,363822,1221876180
5836,1463,1221876563
4659,7685,1221876615
6897,16886,1221876719
5836,17516,1221877473
9636,3093,1221877554
5109,10235,1221877608
14134,16683,1221877720
1220,11236,1221878164
1220,11236,1221878254
5486,17516,1221878416
11052,3488,1221878981
1310,15816,1221879119
3488,3488,1221879351
8251,16226,1221879495
8251,4926,1221880498
8427,9176,1221881223
15464,19129,1221881244
3560,1220,1221881700
17516,4926,1221881706
9176,9176,1221881712
8427,13704,1221881801
9232,19129,1221881972
8427,9176,1221881984
8002,1220,1221881998
1865,1363,1221882038
9176,9176,1221882364
2831,10675,1221883177
8435,20128,1221883298
8427,9176,1221883874
634,19306,1221884032
13989,17712,1221884076
19306,19306,1221884169
71,71,1221884186
5074,16947,1221884323
9232,8975,1221884617
8975,8975,1221884753
3446,13979,1221885465
8355,4782,1221885779
19324,19324,1221886116
8427,12035,1221886691
15328,14834,1221886744
92,19324,1221886793
3631,13432,1221887472
11289,17389,1221887726
5640,13432,1221887756
11289,13140,1221887890
3499,3458,1221888063
12685,17987,1221888691
11063,3228,1221889084
16204,16204,1221889107
5113,9450,1221889317
9450,9450,1221889424
9450,9450,1221889536
10897,9450,1221890264
10675,10675,1221891753
9594,9594,1221892523
15537,18922,1221892874
2859,14334,1221893403
3957,5427,1221893607
5314,3561,1221895481
5720,14842,1221895798
2603,10708,1221896050
7432,745,1221900386
9611,6154,1221901137
2574,9450,1221901460
714,5284,1221901496
15842,6154,1221903740
3957,14101,1221905098
1690,12908,1221906501
13989,17046,1221906780
3957,2535,1221908173
1343,14278,1221909318
14278,14278,1221909598
3279,19129,1221910272
9122,825,1221913269
8206,17162,1221915332
4869,877,1221916479
2134,2147,1221916778
8847,2147,1221916877
8206,3399,1221916899
877,877,1221917295
12702,6044,1221919489
7028,1538,1221920507
3957,1538,1221920811
11577,2443,1221921598
18333,2742,1221923611
11181,1538,1221925450
15682,8507,1221926119
18901,5812,1221930176
7001,3347,1221932160
8297,10947,1221934766
18901,2897,1221935591
8297,10947,1221936122
6013,6013,1221942533
19235,384,1221944365
7028,1538,1221944442
384,384,1221944650
19235,384,1221944874
8297,19627,1221946597
16511,16511,1221947022
16253,12518,1221949105
19627,19627,1221949145
7852,3764,1221949267
5812,5812,1221950616
3978,9127,1221951614
5314,1798387,1221953157
17516,1538,1221954400
4525,15075,1221954974
2509,2064,1221955057
1,1853,1221955602
7093,172,1221958458
10559,9236,1221959777
8297,745,1221960801
1109,9192,1221961562
3150,292,1221961624
16639,16639,1221961767
5812,1511,1221962151
4615,16881,1221963447
3957,6441,1221963513
1768,11256,1221964012
10661,422,1221964676
1518,16511,1221965231
12631,19671,1221966076
17516,17516,1221966082
7913,19331,1221968829
3957,19268,1221969766
15517,7780,1221970549
15517,7780,1221970700
5897,13227,1221971596
5897,15054,1221971835
10024,2486915,1221972883
12037,6432,1221973082
9232,19790,1221976359
811,19790,1221976513
9232,19790,1221976627
1199,3320,1221977013
4977,9232,1221977613
3146,10793,1221977750
3276,19802,1221983599
3276,19269,1221983809
3276,91,1221983952
15346,13911,1221984056
14860,19392,1221985032
19392,19392,1221985128
16414,3029,1221987958
1569,590,1221989573
16247,781,1221990957
1538,1538,1221991166
16247,781,1221991299
16757,16757,1221992482
91,13636,1221995341
11284,12448,1221997988
5628,15059,1221998307
17712,877,1222000456
9401,9776,1222002589
745,745,1222003790
3474,16485,1222004013
10352,10352,1222007565
10352,10352,1222008557
11797,16485,1222013001
48281,11659,1222020622
19704,16485,1222020767
9629,9411,1222022013
18658,11834,1222022256
11834,11834,1222022935
2859,123,1222023457
16881,16440,1222023873
18658,11834,1222024499
11963,19929,1222024569
7780,6681,1222024960
4687,15537,1222025135
15537,15537,1222025486
15537,15537,1222026481
2859,19929,1222026590
2859,18658,1222027823
10676,10676,1222030718
3820,4044,1222031850
9411,9411,1222035524
419,44972,1222035912
7028,44972,1222036356
9232,19658,1222038217
4044,4044,1222038324
2600,19658,1222038390
15139,9128,1222041125
1944,10708,1222041498
1396,16779,1222041621
13564,10096,1222041699
7116,3153,1222042078
9410,1368,1222042138
3153,3153,1222042216
7116,3153,1222042436
3153,3153,1222042520
3153,3153,1222042562
9128,9128,1222042593
3655,2012356,1222047383
403,403,1222048930
13368,9140,1222050983
19689,14690,1222051447
13744,19290,1222053219
19392,19392,1222053231
15464,15716,1222054198
10080,17162,1222054317
20048,20048,1222054596
9140,9140,1222054669
14690,14690,1222056448
7028,6545,1222056539
14690,14690,1222056613
5472,4200,1222056900
9567,6545,1222057183
3150,18309,1222057657
811,17037,1222057745
6545,6545,1222059071
18575,12096,1222059170
13368,20085,1222059342
17037,17037,1222060051
5703,20062,1222060388
3957,15798,1222061966
16398,19802,1222062599
15950,19159,1222062836
14009,19159,1222062871
3542,19159,1222063094
1075,19159,1222063161
16398,19159,1222063800
12895,3588,1222064043
5171,4358,1222064254
1615,1615,1222065047
19235,1615,1222065238
14009,1736,1222065282
1736,1736,1222065544
4358,4358,1222066500
3488,3488,1222066889
9787,2806,1222069464
5812,83819,1222071019
3153,83819,1222072662
8090,9403,1222073551
9021,83819,1222074041
12502,7913,1222075291
18866,5618,1222076164
9021,5618,1222076372
7852,3624,1222076566
19179,2712,1222076894
3153,13676,1222076913
372,1368,1222078232
12356,11137,1222078957
96,1368,1222079098
83819,83819,1222079123
96,1368,1222079331
1368,1368,1222079394
13447,1368,1222079839
12707,5769,1222079956
4482,5769,1222080258
16668,19970,1222081509
1736623,4230,1222082825
11052,1368,1222085114
6329,14191,1222091140
446104,446104,1222093164
372,9140,1222094549
15517,1841,1222094879
2859,20273,1222095365
7028,20278,1222095770
2095,20278,1222096264
3957,9474,1222097460
6946,6946,1222098346
2859,19929,1222102665
16673,15950,1222104696
8297,20300,1222105836
15950,15950,1222106237
6777,3394,1222108416
1228,7839,1222108643
3445,1368,1222109132
1228,4161,1222109238
3394,3394,1222109750
29,20388,1222109973
3191,17700,1222110304
17095,10326,1222111004
4980,727,1222111796
17095,18658,1222112624
96,1368,1222113198
1798387,1798387,1222113432
2820,19713,1222113649
3445,1368,1222114119
5640,20426,1222114385
5640,542226,1222114787
542226,542226,1222115250
7045,2984,1222115516
16204,15004,1222115806
5640,4140,1222116907
9176,9176,1222116949
1185,4140,1222116962
5640,4140,1222116967
590,4140,1222116995
19435,4140,1222117009
12870,4140,1222117036
5640,4140,1222117061
1185,4140,1222117213
8169,6561,1222117387
5640,2313,1222117387
3111,3111,1222117462
8297,17998,1222118070
11828,19863,1222118718
8964,445087,1222118873
14143,7780,1222118941
3580,17554,1222118954
8409,1199234,1222119532
8543,8543,1222119551
3320,3289,1222119705
2820,3289,1222119872
3289,3289,1222120052
2820,3289,1222120525
12870,16673,1222120588
12892,16673,1222120804
445087,445087,1222120902
1679,7512,1222121088
3289,3289,1222121142
16673,16673,1222121327
12870,16673,1222121684
123,123,1222121739
2012356,12151,1222121845
16673,16673,1222121999
13800,13800,1222122553
8297,20493,1222122594
19435,6776,1222122613
2590,2077,1222122875
15950,2077,1222122885
13990,6776,1222123133
8297,16515,1222123146
8435,20400,1222123241
17095,20400,1222123302
1786,19251,1222123786
16515,16515,1222124224
18333,9425,1222124263
15667,9236,1222124423
7050,7050,1222126029
5836,5836,1222126367
9056,9056,1222126420
5628,19159,1222126490
8049,14752,1222126987
2230,2773,1222127063
5640,8530,1222127548
1541,445087,1222127707
17,8530,1222127750
115,572,1222129140
572,572,1222129382
12356,572,1222129426
15139,15798,1222129437
572,572,1222129495
19435,8530,1222129531
19435,572,1222129650
572,572,1222129868
14569,452521,1222129884
2820,14299,1222130173
2820,14299,1222130222
19435,572,1222130451
2773,2773,1222131387
13633,14833,1222131453
2757,16685,1222131696
96,924,1222132245
2974,572,1222132419
2284,924,1222132528
2974,16772,1222132583
2820,924,1222132920
16772,16772,1222133224
19435,19435,1222134254
9530,7205,1222134399
1942,20620,1222134640
1550,14031,1222134660
2313,2313,1222135109
4249,20641,1222135357
7756,14113,1222136070
18893,7911,1222136293
1782,5609,1222136336
12151,12151,1222136388
16685,16685,1222136675
4396,20682,1222137189
4003,5056,1222137241
10947,15054,1222137927
4068,9549,1222138295
16398,3126,1222138297
2988,3289,1222138402
20641,20641,1222138405
17095,7498,1222138685
2541,3488,1222138701
77,192,1222138789
19689,1384652,1222138886
17651,192,1222138997
9549,9549,1222139058
9567,15842,1222139073
14642,192,1222139319
1384652,1384652,1222139323
7756,192,1222139657
17651,192,1222139668
2191,738,1222139763
1432,20641,1222139892
15842,15842,1222139954
11705,4358,1222140132
192,192,1222140317
7756,192,1222140672
14642,192,1222140810
7756,192,1222140910
3937,20714,1222140912
305,20730,1222140979
19629,20498,1222141017
192,192,1222141033
305,20498,1222141125
4140,4144,1222141179
8427,7946,1222141180
7756,192,1222141189
14642,192,1222141191
4144,4144,1222141262
20641,20641,1222141301
17623,17623,1222141935
12275,18922,1222141935
9034,20737,1222141948
2422,13376,1222141985
20055,3291,1222142034
4213,372698,1222142051
5640,1081,1222142149
7946,7946,1222142977
5618,20460,1222143041
4593,10585,1222143327
832,192,1222143549
18590,12514,1222143600
4068,3442,1222144395
14642,192,1222144784
13376,13376,1222145019
2730,19251,1222145610
15464,8233,1222145725
15401,18196,1222146000
4727,8763,1222146182
4068,20067,1222146326
1582,1582,1222146799
20498,20498,1222147417
20498,20498,1222147533
16582,20101,1222147847
16886,16886,1222147933
1343,11236,1222148085
4068,3446,1222148825
10585,10585,1222148941
893,3446,1222148961
13552,3446,1222149055
6899,3446,1222149094
5113,3446,1222149125
3446,3446,1222149129
893,3446,1222149284
5113,3446,1222149500
1438,3832,1222149567
14569,14569,1222149743
4690,12905,1222149885
19435,9161,1222151545
13289,2083,1222151711
383,337,1222151721
14122,1081,1222151800
1666,1642688,1222152065
3560,9161,1222152085
2598,18445,1222152588
18445,18445,1222152933
1790,20682,1222154196
1343,20816,1222154438
12682,20826,1222154792
4213,18926,1222155016
6354,20744,1222155200
13646,9328,1222155621
12677,18926,1222156717
13289,17307,1222156815
1553,1574,1222156845
372,9532,1222157179
3508,13376,1222157691
14642,5552,1222157830
8151,17307,1222157935
332,1220,1222158393
17174,17307,1222158506
20851,20851,1222158792
13005,7839,1222158908
5314,9532,1222159421
17087,17087,1222159427
2954,7839,1222159521
3937,4341,1222160321
8819,14744,1222160508
372,192,1222161085
372,18528,1222161401
18528,18528,1222161780
16668,4665,1222161789
14642,192,1222161802
5023,18528,1222161843
18528,18528,1222163335
19974,14547,1222163688
18159,14547,1222163814
2574,20310,1222164532
20310,20310,1222164986
19324,19324,1222166841
20714,20714,1222167054
7756,192,1222167319
20730,20730,1222167635
364,20714,1222167779
14569,10520,1222168031
2574,20310,1222169705
483,6354,1222169737
20572,20572,1222169862
20714,20714,1222170217
20714,20714,1222170349
20714,20714,1222170409
20714,20714,1222170570
20714,20714,1222170615
4977,14752,1222170866
20714,20714,1222170949
17174,781,1222171418
20895,20895,1222171839
361,2785,1222171867
1343,9440,1222176941
6354,6354,1222177204
16417,5360,1222177656
16909,5360,1222177851
1666,20714,1222179406
15572,13365,1222180169
18729,20819,1222181253
364,20819,1222181266
13136,8456,1222181418
18729,20819,1222181840
17516,1599,1222182499
15304,15304,1222183228
16308,1599,1222183250
20545,20545,1222183586
298,136,1222183592
17516,7211,1222183924
1693,14752,1222184718
1120,11249,1222185642
13376,13376,1222187271
20023,39,1222187544
39,39,1222187770
7839,7839,1222187836
20382,21004,1222188507
21004,21004,1222188738
15809,162325,1222189693
7211,7211,1222189695
2083,2083,1222189829
2859,162325,1222189921
6899,17469,1222190588
11574,162325,1222190799
17469,17469,1222191169
162325,162325,1222192322
20400,2134,1222193740
20164,6371,1222194230
1830,11354,1222194379
1450,11614,1222194798
15809,21057,1222196561
19784,21057,1222196615
3153,21057,1222196757
572,3385,1222197086
3385,3385,1222197179
26,19435,1222197374
7756,1199234,1222197382
19435,19435,1222197472
2936,20749,1222197523
1120,19435,1222197706
11477,19435,1222198076
14860,10703,1222198199
11002,7211,1222198246
10661,16035,1222198861
6637,18831,1222199078
10661,3935,1222199180
6349,6941,1222199200
1384652,1384652,1222199201
3122,3122,1222199451
20749,20749,1222199773
10661,3839,1222200212
383,11612,1222200454
3043,20951,1222200566
7516,6583,1222200605
2429,3122,1222201070
15329,7233,1222201342
5640,7952,1222201987
456669,7952,1222202081
4926,14759,1222202466
3850,6984,1222202712
8151,18619,1222203006
12030,14759,1222203789
2361,14749,1222204202
6760,10676,1222204441
3122,3122,1222204832
338,1288,1222204896
9396,1288,1222204898
1288,1288,1222205031
1288,1288,1222205066
10676,10676,1222205131
2915,16777,1222205717
5897,20353,1222206482
12030,21002,1222206634
3050,21160,1222206821
20895,20895,1222206922
738,738,1222206928
13940,16135,1222207175
13368,5486,1222207268
305,21165,1222207690
5486,5486,1222208044
4068,13967,1222208094
5897,21002,1222208147
12030,21002,1222208342
9567,1508,1222208350
20382,4140,1222208541
21002,21002,1222208619
832,4140,1222208679
21002,21002,1222208761
5618,1508,1222208819
1554,3320,1222208917
12030,21002,1222209101
7756,3193,1222209484
16308,6264,1222209564
8722,18037,1222210223
9951,4834,1222210370
9951,14744,1222210507
1508,1508,1222211494
17516,4893,1222211617
7178,428190,1222211623
6414,428190,1222211624
4337,13465,1222212040
4893,13465,1222212044
17624,781,1222212129
8427,13465,1222212162
9143,1508,1222212220
10661,781,1222212441
9567,1508,1222212460
8155,781,1222213240
6827,19912,1222213349
781,781,1222213364
20714,20714,1222213431
8683,4859,1222213586
20714,20714,1222213596
